node,degree,clustering_coef,betweenness,pagerank
34502,3,1.0,0.0,1.799258797857638e-05
34503,4,1.0,0.0,2.2710708964344152e-05
34504,4,1.0,0.0,2.2710708964344152e-05
34505,4,1.0,0.0,2.2710708964344152e-05
34519,3,1.0,0.0,1.9093071533793796e-05
34520,3,1.0,0.0,1.9093071533793796e-05
34521,3,1.0,0.0,1.9093071533793796e-05
34516,2,1.0,0.0,9.972268177016159e-06
34506,1,0.0,0.0,6.973568135874661e-06
20190,4,1.0,0.0,1.942195959780171e-05
20192,4,1.0,0.0,1.942195959780171e-05
20193,3,1.0,0.0,1.610658590725212e-05
20194,3,1.0,0.0,1.610658590725212e-05
20195,3,1.0,0.0,1.7834043594723042e-05
20196,3,1.0,0.0,1.7834043594723042e-05
20197,3,1.0,0.0,1.7834043594723042e-05
20198,2,1.0,0.0,1.1408615364193944e-05
20199,2,1.0,0.0,1.1408615364193944e-05
20432,3,1.0,0.0,1.6997006557759883e-05
20433,3,1.0,0.0,1.6997006557759883e-05
20438,5,0.6,0.0,2.6024935001339638e-05
20440,5,0.8,4.262404504374937e-08,2.4641897824206206e-05
20441,4,1.0,0.0,2.024959550679392e-05
20442,5,0.8,4.262404504374937e-08,2.4641897824206206e-05
20443,5,0.6,0.0,2.5107018870213967e-05
20444,3,1.0,0.0,1.7387820156169282e-05
20445,3,1.0,0.0,1.7387820156169282e-05
20446,3,1.0,0.0,1.7015695259062e-05
20447,3,1.0,0.0,1.7015695259062e-05
20448,8,0.39285714285714285,2.7642595405950447e-07,3.9468316401968437e-05
20449,4,0.8333333333333334,0.0,2.067315379249541e-05
20450,3,1.0,0.0,1.6701161580380008e-05
20451,4,0.8333333333333334,0.0,2.1204271137122356e-05
20452,3,1.0,0.0,1.6249756479818433e-05
20188,4,0.6666666666666666,1.999984859855137e-05,2.284080905164808e-05
20189,7,0.38095238095238093,2.9513359294971657e-05,3.784045140843029e-05
21244,3,1.0,0.0,1.9476175913340506e-05
21245,3,1.0,0.0,1.9476175913340506e-05
21246,3,1.0,0.0,1.9476175913340506e-05
20019,3,1.0,0.0,1.9129560765770363e-05
20020,3,1.0,0.0,1.9129560765770363e-05
20453,4,0.8333333333333334,0.0,2.5737801007014353e-05
20454,4,0.8333333333333334,0.0,2.5737801007014353e-05
20455,3,1.0,0.0,1.989123818570279e-05
20456,3,1.0,0.0,1.989123818570279e-05
20601,4,1.0,0.0,2.1151984675897312e-05
20602,4,1.0,0.0,2.1151984675897312e-05
20603,4,1.0,0.0,2.1151984675897312e-05
20604,4,1.0,0.0,2.1151984675897312e-05
20605,4,1.0,0.0,1.9882940748893127e-05
20606,4,1.0,0.0,1.9882940748893127e-05
20607,4,1.0,0.0,1.9882940748893127e-05
20200,3,1.0,0.0,2.169905642773895e-05
20201,3,1.0,0.0,2.169905642773895e-05
20202,3,1.0,0.0,2.169905642773895e-05
20929,2,0.0,4.705577492657593e-07,1.7883583450298706e-05
20930,1,0.0,0.0,1.0623556776903767e-05
20798,4,1.0,0.0,2.435461498153395e-05
20799,4,1.0,0.0,2.435461498153395e-05
20800,4,1.0,0.0,2.435461498153395e-05
20801,4,1.0,0.0,2.435461498153395e-05
20802,3,1.0,0.0,2.037598789638156e-05
20803,3,1.0,0.0,2.037598789638156e-05
20804,3,1.0,0.0,2.037598789638156e-05
20468,3,1.0,0.0,1.86902231805188e-05
20469,3,1.0,0.0,1.86902231805188e-05
20429,3,1.0,0.0,1.834797644839199e-05
20430,3,1.0,0.0,1.834797644839199e-05
20431,5,0.6,5.451076587626056e-08,2.822880728347361e-05
20434,3,1.0,0.0,1.7585504889697242e-05
20435,3,1.0,0.0,1.9263000230807772e-05
20436,3,1.0,0.0,1.9263000230807772e-05
20437,3,1.0,0.0,1.9263000230807772e-05
20765,3,1.0,0.0,1.5417526139383653e-05
20766,1,0.0,0.0,7.805937853591046e-06
20462,3,1.0,0.0,2.068233443802026e-05
20463,3,1.0,0.0,2.068233443802026e-05
20464,3,1.0,0.0,2.068233443802026e-05
20465,3,1.0,0.0,2.068233443802026e-05
20466,3,1.0,0.0,2.068233443802026e-05
20467,3,1.0,0.0,2.068233443802026e-05
21098,1,0.0,0.0,8.947248957933922e-06
20767,4,0.8333333333333334,8.23112564731534e-06,2.4517728160021346e-05
20768,4,0.8333333333333334,8.23112564731534e-06,2.4517728160021346e-05
20769,4,0.8333333333333334,8.23112564731534e-06,2.4517728160021346e-05
20770,3,1.0,0.0,1.8252704928220554e-05
20771,3,1.0,0.0,1.8252704928220554e-05
21250,4,0.8333333333333334,0.0,2.3187636455209085e-05
21251,3,1.0,0.0,1.7835127651394688e-05
21252,3,1.0,0.0,1.7835127651394688e-05
20772,6,0.2,0.00012346688470973017,5.2527279160532825e-05
20033,3,1.0,0.0,1.9254123749081717e-05
20034,3,1.0,0.0,1.9254123749081717e-05
20035,3,1.0,0.0,1.9254123749081717e-05
25017,3,1.0,0.0,1.8827245274759868e-05
25018,3,1.0,0.0,1.8827245274759868e-05
25019,3,1.0,0.0,1.8827245274759868e-05
28505,1,0.0,0.0,1.032906474432846e-05
25502,3,1.0,0.0,1.6465920340818952e-05
25503,3,1.0,0.0,1.6465920340818952e-05
25504,10,0.4,0.0,4.6571116376503566e-05
25505,8,0.5714285714285714,0.0,3.622378381631174e-05
25506,5,1.0,0.0,2.359793135584667e-05
25507,8,0.5714285714285714,0.0,3.676293375731062e-05
25508,5,1.0,0.0,2.3597931355846674e-05
25509,3,1.0,0.0,1.570489330989403e-05
25510,3,1.0,0.0,1.817746983924087e-05
25511,3,1.0,0.0,1.817746983924087e-05
25512,3,1.0,0.0,1.817746983924087e-05
25513,4,0.8333333333333334,0.0,2.2608333645569385e-05
25514,3,1.0,0.0,1.7486526855553245e-05
25515,4,0.8333333333333334,0.0,2.2608333645569388e-05
25516,4,0.6666666666666666,0.0,2.0822596237800338e-05
25517,2,1.0,0.0,1.2244080136061723e-05
25518,5,0.6,0.0,2.6184663884472382e-05
25519,3,1.0,0.0,1.6258098294673215e-05
25520,3,1.0,0.0,1.7486526855553245e-05
25521,4,0.8333333333333334,0.0,1.9467360264351803e-05
25522,3,1.0,0.0,1.572699719598343e-05
25523,3,1.0,0.0,1.7169742758896178e-05
25524,3,1.0,0.0,1.7169742758896178e-05
20184,1,0.0,0.0,9.115307896461563e-06
27601,1,0.0,0.0,8.647378897239305e-06
27602,1,0.0,0.0,8.647378897239305e-06
27603,1,0.0,0.0,8.647378897239305e-06
27604,1,0.0,0.0,8.647378897239305e-06
21237,3,1.0,0.0,1.9070603238270678e-05
21238,3,1.0,0.0,1.9070603238270678e-05
24900,4,0.8333333333333334,0.0,2.4032107915256578e-05
24901,3,1.0,0.0,1.858588248051007e-05
24902,4,0.8333333333333334,0.0,2.4032107915256578e-05
24903,4,0.8333333333333334,0.0,2.202071157370812e-05
24904,3,1.0,0.0,1.7355834531612796e-05
24905,8,0.4642857142857143,5.2924067961211e-07,4.0782605245261214e-05
24906,3,1.0,0.0,1.858588248051007e-05
24907,6,0.6,3.1966759555979255e-07,3.094335740617992e-05
24908,5,0.7,9.653861404081238e-08,2.6111421978487984e-05
24909,1,0.0,0.0,8.305773587603561e-06
24910,3,1.0,0.0,1.717933136962083e-05
25036,4,1.0,0.0,2.4278487851490742e-05
25037,4,1.0,0.0,2.4278487851490742e-05
25038,4,1.0,0.0,2.4278487851490742e-05
25039,4,1.0,0.0,2.4278487851490742e-05
24972,6,0.6,0.0,2.7608156943906344e-05
24973,4,0.8333333333333334,0.0,1.9479225731579724e-05
24974,4,0.8333333333333334,0.0,1.9479225731579724e-05
24975,6,0.6,0.0,2.772972258033935e-05
24976,5,0.8,0.0,2.3573653307911742e-05
24977,5,0.8,0.0,2.3573653307911742e-05
24978,6,0.8,0.0,2.416822453467341e-05
24979,5,0.6,0.0,2.3923901239857e-05
24980,3,1.0,0.0,1.534241168455678e-05
24981,6,1.0,0.0,2.3844208853869147e-05
24982,10,0.5777777777777777,0.0,3.783310585282195e-05
24983,6,1.0,0.0,2.384420885386914e-05
24984,6,1.0,0.0,2.384420885386914e-05
24985,6,1.0,0.0,2.384420885386914e-05
24986,5,1.0,0.0,2.0626571114714394e-05
24987,4,0.8333333333333334,2.8820335692681625e-07,1.8001660867639803e-05
24988,6,0.8,0.0,2.4609345545444808e-05
24989,3,1.0,0.0,1.3975439719098221e-05
24990,3,1.0,0.0,1.5360163286283392e-05
24991,3,1.0,0.0,1.388632371653735e-05
24881,2,1.0,0.0,1.8142848913279333e-05
24882,2,1.0,0.0,1.8142848913279333e-05
24883,1,0.0,0.0,1.0378615000463551e-05
24884,3,1.0,0.0,2.4170893640547586e-05
24885,3,1.0,0.0,2.4170893640547586e-05
24886,3,1.0,0.0,2.4170893640547586e-05
24927,3,1.0,0.0,1.6010916659425236e-05
24941,6,0.9333333333333333,0.0,2.3369744272674388e-05
24942,6,0.9333333333333333,0.0,2.3369744272674388e-05
24943,6,0.9333333333333333,0.0,2.3369744272674388e-05
24944,21,0.2904761904761905,0.0005185609157808667,6.692249211044741e-05
24945,5,1.0,0.0,1.9901116935616878e-05
24946,5,1.0,0.0,1.9901116935616878e-05
25412,3,1.0,0.0,2.2288008613836682e-05
25413,3,1.0,0.0,2.2288008613836682e-05
25414,3,1.0,0.0,2.2288008613836682e-05
25054,1,0.0,0.0,1.0635094923927289e-05
25055,1,0.0,0.0,1.0635094923927289e-05
25056,2,1.0,0.0,1.826991105154326e-05
25057,2,1.0,0.0,1.826991105154326e-05
25058,1,0.0,0.0,1.0635094923927289e-05
25023,4,1.0,0.0,2.4278487851490742e-05
25024,4,1.0,0.0,2.4278487851490742e-05
25025,4,1.0,0.0,2.4278487851490742e-05
25026,4,1.0,0.0,2.4278487851490742e-05
20397,1,0.0,0.0,2.7253897307314946e-05
20398,1,0.0,0.0,2.7253897307314946e-05
30240,3,1.0,0.0,2.2153746353415675e-05
30241,3,1.0,0.0,2.2153746353415675e-05
30242,3,1.0,0.0,2.2153746353415675e-05
20457,4,0.8333333333333334,0.0,2.9960465102272506e-05
20458,3,1.0,0.0,2.319404561487862e-05
20459,4,0.8333333333333334,0.0,2.9960465102272506e-05
20460,4,0.8333333333333334,0.0,2.9960465102272506e-05
20461,3,1.0,0.0,2.319404561487862e-05
24930,3,1.0,0.0,1.9484538222812447e-05
24931,3,1.0,0.0,1.9484538222812447e-05
24932,3,1.0,0.0,1.9484538222812447e-05
25047,3,1.0,0.0,2.106437503321318e-05
25048,3,1.0,0.0,2.106437503321318e-05
24928,3,1.0,0.0,1.703707325872465e-05
25344,4,1.0,0.0,2.317363789842918e-05
25345,4,1.0,0.0,2.317363789842918e-05
25346,4,1.0,0.0,2.317363789842918e-05
25347,4,1.0,0.0,2.317363789842918e-05
35279,11,0.0,0.0002222403924775143,9.611729640656521e-05
35280,4,1.0,0.0,1.617899623380845e-05
35281,7,0.47619047619047616,1.4307841673718367e-05,2.7125649067901794e-05
35282,6,0.7333333333333333,6.151946137347598e-07,2.219362221446612e-05
35283,11,0.4909090909090909,2.3510815700026246e-06,3.910321350853412e-05
35296,8,0.5714285714285714,1.7980143687901e-08,2.9222908122498287e-05
35298,4,1.0,0.0,1.5892922648770898e-05
35294,5,1.0,0.0,1.9945019034424183e-05
35295,5,1.0,0.0,1.9945019034424183e-05
35297,5,1.0,0.0,1.9945019034424183e-05
25501,1,0.0,0.0,8.220042282986922e-06
25494,3,1.0,0.0,1.857001881814064e-05
25495,3,1.0,0.0,1.857001881814064e-05
25496,3,1.0,0.0,1.857001881814064e-05
25497,3,1.0,0.0,1.7129268340975188e-05
25498,3,1.0,0.0,1.7129268340975188e-05
25565,2,0.0,2.4693376941946032e-05,2.2964898558020256e-05
25492,4,1.0,0.0,1.7920196417595355e-05
25493,6,0.6,8.560810532428898e-08,2.693854016143952e-05
25499,3,1.0,0.0,1.58508576536778e-05
25500,3,1.0,0.0,1.58508576536778e-05
25529,8,0.07142857142857142,0.00012346688470973017,5.9833662638266646e-05
25564,1,0.0,0.0,1.1140905897782886e-05
25552,3,1.0,0.0,2.2811724802860453e-05
25553,3,1.0,0.0,2.2811724802860453e-05
25554,3,1.0,0.0,2.2811724802860453e-05
20750,1,0.0,0.0,2.7253897307314946e-05
20751,1,0.0,0.0,2.7253897307314946e-05
33625,1,0.0,0.0,1.3492561369431404e-05
33626,1,0.0,0.0,1.3492561369431404e-05
33627,1,0.0,0.0,1.3492561369431404e-05
33629,1,0.0,0.0,1.3492561369431404e-05
33630,1,0.0,0.0,1.3492561369431404e-05
33631,1,0.0,0.0,1.3492561369431404e-05
33632,1,0.0,0.0,1.3492561369431404e-05
33633,1,0.0,0.0,1.3492561369431404e-05
33634,1,0.0,0.0,1.3492561369431404e-05
33635,1,0.0,0.0,1.3492561369431404e-05
33636,1,0.0,0.0,1.3492561369431404e-05
33637,1,0.0,0.0,1.3492561369431404e-05
33638,1,0.0,0.0,1.3492561369431404e-05
33639,1,0.0,0.0,1.3492561369431404e-05
33640,1,0.0,0.0,1.3492561369431404e-05
33641,1,0.0,0.0,1.3492561369431404e-05
33642,1,0.0,0.0,1.3492561369431404e-05
33643,1,0.0,0.0,1.3492561369431404e-05
33644,1,0.0,0.0,1.3492561369431404e-05
33645,1,0.0,0.0,1.3492561369431404e-05
33646,1,0.0,0.0,1.3492561369431404e-05
33647,1,0.0,0.0,1.3492561369431404e-05
33648,1,0.0,0.0,1.3492561369431404e-05
33649,1,0.0,0.0,1.3492561369431404e-05
33650,1,0.0,0.0,1.3492561369431404e-05
33651,1,0.0,0.0,1.3492561369431404e-05
33652,1,0.0,0.0,1.3492561369431404e-05
33653,1,0.0,0.0,1.3492561369431404e-05
33654,1,0.0,0.0,1.3492561369431404e-05
33655,1,0.0,0.0,1.3492561369431404e-05
33657,1,0.0,0.0,1.3492561369431404e-05
33658,1,0.0,0.0,1.3492561369431404e-05
33659,1,0.0,0.0,1.3492561369431404e-05
33660,1,0.0,0.0,1.3492561369431404e-05
33661,1,0.0,0.0,1.3492561369431404e-05
33662,1,0.0,0.0,1.3492561369431404e-05
33663,1,0.0,0.0,1.3492561369431404e-05
33664,1,0.0,0.0,1.3492561369431404e-05
33665,1,0.0,0.0,1.3492561369431404e-05
33666,1,0.0,0.0,1.3492561369431404e-05
33667,1,0.0,0.0,1.3492561369431404e-05
33668,1,0.0,0.0,1.3492561369431404e-05
33669,1,0.0,0.0,1.3492561369431404e-05
33670,1,0.0,0.0,1.3492561369431404e-05
33671,1,0.0,0.0,1.3492561369431404e-05
33672,1,0.0,0.0,1.3492561369431404e-05
33673,1,0.0,0.0,1.3492561369431404e-05
33674,1,0.0,0.0,1.3492561369431404e-05
33675,1,0.0,0.0,1.3492561369431404e-05
25310,3,1.0,0.0,1.9905042704897798e-05
20773,1,0.0,0.0,1.1934258170519412e-05
20774,1,0.0,0.0,1.1934258170519412e-05
20775,3,1.0,0.0,2.730040551630488e-05
20776,3,1.0,0.0,2.730040551630488e-05
20777,3,1.0,0.0,2.730040551630488e-05
25083,6,0.6666666666666666,1.0034500866021462e-06,3.133261744744666e-05
25084,3,1.0,0.0,1.767872457601864e-05
25085,7,0.5714285714285714,1.97810654969599e-06,3.611878880532793e-05
25086,3,1.0,0.0,1.764495509491701e-05
25087,1,0.0,0.0,9.3455698182969e-06
25090,5,0.8,1.0034500866021462e-06,2.6662827065941768e-05
25091,2,1.0,0.0,1.2934556284097584e-05
25092,9,0.6111111111111112,0.00017285363859362223,3.8439756810875554e-05
25093,1,0.0,0.0,9.3455698182969e-06
25094,1,0.0,0.0,9.3455698182969e-06
25095,1,0.0,0.0,9.3455698182969e-06
25097,2,0.0,6.716690119355414e-07,1.1581478208572641e-05
25098,1,0.0,0.0,9.3455698182969e-06
25099,1,0.0,0.0,9.3455698182969e-06
25102,6,0.7333333333333333,1.0034500866021462e-06,3.113666240634555e-05
25103,5,0.8,0.0,2.6508251843893983e-05
25104,1,0.0,0.0,9.3455698182969e-06
25105,1,0.0,0.0,9.3455698182969e-06
25106,1,0.0,0.0,9.3455698182969e-06
25107,1,0.0,0.0,9.3455698182969e-06
25108,1,0.0,0.0,9.3455698182969e-06
25109,1,0.0,0.0,9.3455698182969e-06
25110,1,0.0,0.0,9.3455698182969e-06
25112,1,0.0,0.0,9.3455698182969e-06
25113,1,0.0,0.0,9.3455698182969e-06
25114,1,0.0,0.0,9.3455698182969e-06
25115,1,0.0,0.0,9.3455698182969e-06
25116,3,1.0,0.0,1.8272321281789663e-05
25117,3,1.0,0.0,1.8272321281789663e-05
25118,1,0.0,0.0,9.3455698182969e-06
25120,3,1.0,0.0,1.7748934525116617e-05
25121,1,0.0,0.0,9.3455698182969e-06
25122,1,0.0,0.0,9.3455698182969e-06
25123,1,0.0,0.0,9.3455698182969e-06
25125,1,0.0,0.0,9.3455698182969e-06
25126,1,0.0,0.0,9.3455698182969e-06
25127,1,0.0,0.0,9.3455698182969e-06
25128,1,0.0,0.0,9.3455698182969e-06
25130,1,0.0,0.0,9.3455698182969e-06
25131,1,0.0,0.0,9.3455698182969e-06
25132,1,0.0,0.0,9.3455698182969e-06
25133,1,0.0,0.0,9.3455698182969e-06
25134,1,0.0,0.0,9.3455698182969e-06
20806,4,0.0,0.0,5.458365121420371e-05
20807,1,0.0,0.0,2.0421458830592752e-05
20808,1,0.0,0.0,2.0421458830592752e-05
20809,1,0.0,0.0,2.0421458830592752e-05
20810,1,0.0,0.0,2.0421458830592752e-05
23718,3,1.0,0.0,1.7999208102403025e-05
23719,3,1.0,0.0,1.7999208102403025e-05
23720,3,1.0,0.0,1.7999208102403025e-05
29101,7,0.14285714285714285,2.6116038349225107e-05,3.837731247994537e-05
36585,3,1.0,0.0,1.6095515290546558e-05
36586,2,1.0,0.0,1.4682461551829406e-05
36587,2,1.0,0.0,1.4682461551829406e-05
35304,1,0.0,0.0,1.0530011953526738e-05
29024,3,1.0,0.0,1.3654191227796793e-05
20901,1,0.0,0.0,2.7253897307314946e-05
20902,1,0.0,0.0,2.7253897307314946e-05
20903,2,1.0,0.0,2.7253897307314946e-05
20904,2,1.0,0.0,2.7253897307314946e-05
20905,2,1.0,0.0,2.7253897307314946e-05
32916,1,0.0,0.0,1.1658978351455818e-05
36665,5,0.9,0.0,1.721538331467681e-05
36666,5,0.9,0.0,1.721538331467681e-05
36667,5,0.9,0.0,1.721538331467681e-05
36668,4,1.0,0.0,1.4913623381309634e-05
36669,3,1.0,0.0,1.6332164893907243e-05
36670,3,1.0,0.0,1.6332164893907243e-05
36671,3,1.0,0.0,1.6332164893907243e-05
29331,1,0.0,0.0,1.2597264099991017e-05
29332,1,0.0,0.0,1.2597264099991017e-05
29333,1,0.0,0.0,1.2597264099991017e-05
29334,1,0.0,0.0,1.2597264099991017e-05
29335,1,0.0,0.0,1.2597264099991017e-05
36035,1,0.0,0.0,8.941028971570319e-06
34560,1,0.0,0.0,1.1706935110505896e-05
34561,1,0.0,0.0,1.1706935110505896e-05
34562,1,0.0,0.0,1.1706935110505896e-05
25321,19,0.42105263157894735,2.5329124154225886e-05,4.7771476096029524e-05
27952,11,0.6,1.8599218894946406e-06,3.105974581319828e-05
27953,10,0.6888888888888889,1.2270921554961571e-05,2.7527609902824082e-05
25766,12,0.18181818181818182,6.742541729803867e-05,5.8470163464144124e-05
20971,3,1.0,0.0,2.725389730731494e-05
20972,3,1.0,0.0,2.725389730731494e-05
20973,3,1.0,0.0,2.725389730731494e-05
20974,3,1.0,0.0,2.725389730731494e-05
20980,4,1.0,0.0,2.7253897307314946e-05
20981,4,1.0,0.0,2.7253897307314946e-05
20982,4,1.0,0.0,2.7253897307314946e-05
20983,4,1.0,0.0,2.7253897307314946e-05
20984,4,1.0,0.0,2.7253897307314946e-05
20986,1,0.0,0.0,2.7253897307314946e-05
20987,1,0.0,0.0,2.7253897307314946e-05
28999,1,0.0,0.0,6.376785384516841e-06
29000,1,0.0,0.0,6.376785384516841e-06
27711,3,1.0,0.0,2.2426150754798265e-05
27712,3,1.0,0.0,2.2426150754798265e-05
27713,3,1.0,0.0,2.2426150754798265e-05
27819,3,1.0,0.0,2.2426150754798265e-05
27820,3,1.0,0.0,2.2426150754798265e-05
27821,3,1.0,0.0,2.2426150754798265e-05
29036,3,1.0,0.0,1.3072579769641485e-05
29037,5,0.6,2.090716108276342e-08,1.9443315008337103e-05
29039,3,1.0,0.0,1.2987261675957385e-05
21111,1,0.0,0.0,1.1167905974183281e-05
21116,6,1.0,0.0,2.1838656317196855e-05
21118,6,1.0,0.0,2.1838656317196855e-05
21119,14,0.45054945054945056,1.0582875832262505e-05,4.680234667175701e-05
21120,6,1.0,0.0,2.1838656317196855e-05
21121,13,0.47435897435897434,1.0582875832262505e-05,4.360588565400504e-05
21122,6,1.0,0.0,2.1838656317196855e-05
21123,7,0.8571428571428571,0.0,2.479701108894347e-05
21124,6,0.9333333333333333,0.0,2.1377594903452948e-05
21125,8,0.7857142857142857,0.0,2.7726343016359127e-05
21130,7,0.7619047619047619,3.5276252774208932e-06,2.534547748302629e-05
21131,5,1.0,0.0,1.8739156087018556e-05
21132,3,1.0,0.0,1.2864606480312491e-05
33956,3,1.0,0.0,1.8444534354452008e-05
33957,3,1.0,0.0,1.8444534354452008e-05
33958,3,1.0,0.0,1.8444534354452008e-05
21138,1,0.0,0.0,2.7253897307314946e-05
21139,1,0.0,0.0,2.7253897307314946e-05
21140,1,0.0,0.0,2.7253897307314946e-05
21141,1,0.0,0.0,2.7253897307314946e-05
35113,2,1.0,0.0,1.9265626584889327e-05
35114,2,1.0,0.0,1.9265626584889327e-05
36172,4,1.0,0.0,2.5012452397366676e-05
36173,4,1.0,0.0,2.5012452397366676e-05
36174,4,1.0,0.0,2.5012452397366676e-05
36175,4,1.0,0.0,2.5012452397366676e-05
36148,1,0.0,0.0,1.1276944429717847e-05
36133,1,0.0,0.0,1.1276944429717847e-05
21230,1,0.0,0.0,2.7253897307314946e-05
21231,1,0.0,0.0,2.7253897307314946e-05
21232,2,1.0,0.0,2.7253897307314946e-05
21233,2,1.0,0.0,2.7253897307314946e-05
21234,2,1.0,0.0,2.7253897307314946e-05
34168,1,0.0,0.0,1.0372045081439746e-05
34169,1,0.0,0.0,1.0372045081439746e-05
21239,1,0.0,0.0,2.7253897307314946e-05
21240,1,0.0,0.0,2.7253897307314946e-05
36284,1,0.0,0.0,7.232668209132518e-06
28440,3,1.0,0.0,1.6004441685880563e-05
28441,3,1.0,0.0,1.6004441685880563e-05
28442,3,1.0,0.0,1.6004441685880563e-05
21260,1,0.0,0.0,2.7253897307314946e-05
21261,1,0.0,0.0,2.7253897307314946e-05
30491,5,1.0,0.0,2.532087102305434e-05
30492,5,1.0,0.0,2.532087102305434e-05
30493,5,1.0,0.0,2.532087102305434e-05
30494,5,1.0,0.0,2.532087102305434e-05
30495,5,1.0,0.0,2.532087102305434e-05
29788,2,1.0,0.0,1.2048164347053873e-05
29179,4,0.5,7.40801308258381e-05,2.9476239376104595e-05
35973,4,1.0,0.0,2.4837323066654666e-05
35974,4,1.0,0.0,2.4837323066654666e-05
35975,4,1.0,0.0,2.4837323066654666e-05
35976,4,1.0,0.0,2.4837323066654666e-05
25335,3,1.0,0.0,1.4490918477135058e-05
29086,4,0.8333333333333334,0.0,2.342989605142138e-05
29087,3,1.0,0.0,1.8112833036954676e-05
29088,4,0.8333333333333334,0.0,2.342989605142138e-05
29089,3,1.0,0.0,1.8112833036954676e-05
30248,1,0.0,0.0,1.0602757722741205e-05
23614,3,1.0,0.0,9.261390684974328e-06
23615,3,1.0,0.0,9.261390684974328e-06
28543,3,1.0,0.0,1.5098027860829238e-05
23782,2,1.0,0.0,7.51050409628391e-06
23735,2,1.0,0.0,6.993931509203982e-06
29831,1,0.0,0.0,1.1766716643728578e-05
29832,1,0.0,0.0,1.1766716643728578e-05
28096,6,0.7333333333333333,6.609695275643347e-08,1.8992071493046926e-05
29834,6,1.0,0.0,2.1576391892695553e-05
29835,6,1.0,0.0,2.1576391892695553e-05
29836,6,1.0,0.0,2.1576391892695553e-05
29837,6,1.0,0.0,2.1576391892695553e-05
29838,6,1.0,0.0,2.1576391892695553e-05
29839,6,1.0,0.0,2.1576391892695553e-05
29722,4,1.0,0.0,1.24609423246553e-05
29723,3,1.0,0.0,1.0185038249496467e-05
35636,3,1.0,0.0,1.3376331351033781e-05
35637,7,0.7142857142857143,0.0,2.6818269515166904e-05
35638,7,0.7142857142857143,0.0,2.6818269515166904e-05
35639,8,0.42857142857142855,0.0,3.233337262540353e-05
35640,6,0.8666666666666667,0.0,2.3015907683464773e-05
35641,5,1.0,0.0,1.9512260144799876e-05
35642,10,0.5555555555555556,1.0902153175252112e-07,3.3703451852921947e-05
35643,7,0.8095238095238095,2.4529844644317252e-08,2.4817239444566317e-05
35644,6,0.8666666666666667,0.0,2.1996504159769892e-05
35645,5,0.9,1.0902153175252112e-08,1.860181106024426e-05
35646,9,0.6944444444444444,2.4529844644317252e-08,3.048698857160084e-05
35647,5,1.0,0.0,1.8762034692818e-05
35648,13,0.44871794871794873,1.0629599345870809e-07,4.446522984946988e-05
35649,13,0.5128205128205128,0.0,4.1573910718482164e-05
35650,6,1.0,0.0,2.0584274901339812e-05
35651,7,0.9523809523809523,0.0,2.3514213370448807e-05
35652,13,0.5256410256410257,1.713195498968189e-07,4.076561692812117e-05
35653,11,0.6181818181818182,0.0,3.538387899405523e-05
35654,3,1.0,0.0,1.5928697740821996e-05
35655,3,1.0,0.0,1.5928697740821996e-05
35656,3,1.0,0.0,1.5928697740821996e-05
35657,3,1.0,0.0,1.438571278001153e-05
35658,3,1.0,0.0,1.438571278001153e-05
35659,4,1.0,0.0,1.698709974782469e-05
35660,4,1.0,0.0,1.698709974782469e-05
35661,4,1.0,0.0,1.698709974782469e-05
35662,9,0.6666666666666666,0.0,3.1000725052393776e-05
35663,7,1.0,0.0,2.369640923526402e-05
35664,7,1.0,0.0,2.369640923526402e-05
35665,7,1.0,0.0,2.369640923526402e-05
35666,7,1.0,0.0,2.369640923526402e-05
35667,5,0.6,0.0,2.0948247902514e-05
35668,3,1.0,0.0,1.3866799535605107e-05
35669,3,1.0,0.0,1.3345625787447057e-05
35670,6,1.0,0.0,2.106396715398577e-05
35671,6,1.0,0.0,2.106396715398577e-05
35676,4,1.0,0.0,1.786120563142879e-05
35677,4,1.0,0.0,1.786120563142879e-05
35675,43,0.029900332225913623,0.0007444751990774916,0.00027866646540370505
35733,9,0.4444444444444444,7.32001713195499e-08,4.253216000839142e-05
35734,17,0.22058823529411764,1.8801128573387358e-05,7.57900801607699e-05
35735,8,0.5357142857142857,5.629123292288456e-06,3.736235523235591e-05
35736,7,0.5714285714285714,5.629123292288456e-06,3.488458498928745e-05
35737,4,1.0,0.0,1.9888149345035172e-05
35738,4,0.0,3.5865441488524175e-05,2.7025769108232596e-05
35739,7,0.47619047619047616,3.231709691235448e-08,3.5923024666712156e-05
35740,4,1.0,0.0,1.966589779436287e-05
35741,3,1.0,0.0,1.569724691700418e-05
29848,1,0.0,0.0,1.1360317382928712e-05
29849,4,0.16666666666666666,7.40801308258381e-05,4.22515649337451e-05
35730,5,0.8,6.151737750463781e-06,2.5182037999438933e-05
35731,6,0.6666666666666666,6.162376141868664e-06,3.1197515596291674e-05
35732,15,0.20952380952380953,0.00010210243628360331,7.417355145493401e-05
35692,1,0.0,0.0,8.110753588679423e-06
35672,3,1.0,0.0,1.9875421165452498e-05
35673,3,1.0,0.0,1.9875421165452498e-05
35674,3,1.0,0.0,1.9875421165452498e-05
35696,3,0.6666666666666666,1.2346688470973016e-05,2.4115143797570966e-05
35697,3,0.6666666666666666,1.2346688470973016e-05,2.4115143797570966e-05
35698,1,0.0,0.0,9.416295266659344e-06
35769,1,0.0,0.0,1.1214972654393074e-05
